 C135     C158     C283     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C135     C158     C283     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C135     C158     C283     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C135     C158     C293     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C135     C158     C293     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C135     C158     C293     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C135     C158     C293     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C135     C158     C293     N287      SHFT_DIHDR       0.8450    1.0000    0.0000
 C135     C158     C293     N287      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C135     C158     C293     N287      SHFT_DIHDR       0.7130    3.0000    0.0000
 C135     C158     O154     H155      SHFT_DIHDR      -0.3560    1.0000    0.0000
 C135     C158     O154     H155      SHFT_DIHDR      -0.1740    2.0000  180.0000
 C135     C158     O154     H155      SHFT_DIHDR       0.4920    3.0000    0.0000
 C135     C224     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C135     C224     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C135     C224     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C135     C224     C235     N239      SHFT_DIHDR       0.4620    2.0000  180.0000
 C135     C224     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C135     C224     N238     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C135     C224     N238     H241      SHFT_DIHDR       0.0000    1.0000    0.0000
 C135     C235     N238     C223      SHFT_DIHDR       2.3000    1.0000    0.0000
 C135     C235     N238     C223      SHFT_DIHDR       6.0890    2.0000  180.0000
 C135     C235     N238     C224      SHFT_DIHDR       2.3000    1.0000    0.0000
 C135     C235     N238     C224      SHFT_DIHDR       6.0890    2.0000  180.0000
 C135     C235     N238     H241      SHFT_DIHDR       4.9000    2.0000  180.0000
 C135     C235     N239     C245      SHFT_DIHDR       2.3000    1.0000    0.0000
 C135     C235     N239     C245      SHFT_DIHDR       6.0890    2.0000  180.0000
 C135     C235     N239     C246      SHFT_DIHDR       2.3000    1.0000    0.0000
 C135     C235     N239     C246      SHFT_DIHDR       6.0890    2.0000  180.0000
 C135     C283     C271     O272      SHFT_DIHDR       0.8200    2.0000  180.0000
 C135     C283     N238     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C135     C283     N238     H241      SHFT_DIHDR       0.0000    1.0000    0.0000
 C135     C293     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C135     C293     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C135     C293     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C135     C293     C235     N239      SHFT_DIHDR       1.1730    1.0000    0.0000
 C135     C293     C235     N239      SHFT_DIHDR       0.1890    2.0000  180.0000
 C135     C293     C235     N239      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C135     C293     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C135     C293     N287     H290      SHFT_DIHDR       0.3470    3.0000    0.0000
 C136     C136     C136     C224      SHFT_DIHDR       1.3000    1.0000    0.0000
 C136     C136     C136     C224      SHFT_DIHDR      -0.0500    2.0000  180.0000
 C136     C136     C136     C224      SHFT_DIHDR       0.2000    3.0000    0.0000
 C136     C136     C136     C283      SHFT_DIHDR       1.3000    1.0000    0.0000
 C136     C136     C136     C283      SHFT_DIHDR      -0.0500    2.0000  180.0000
 C136     C136     C136     C283      SHFT_DIHDR       0.2000    3.0000    0.0000
 C136     C136     C136     C292      SHFT_DIHDR       1.3000    1.0000    0.0000
 C136     C136     C136     C292      SHFT_DIHDR      -0.0500    2.0000  180.0000
 C136     C136     C136     C292      SHFT_DIHDR       0.2000    3.0000    0.0000
 C136     C136     C136     C293      SHFT_DIHDR       1.3000    1.0000    0.0000
 C136     C136     C136     C293      SHFT_DIHDR      -0.0500    2.0000  180.0000
 C136     C136     C136     C293      SHFT_DIHDR       0.2000    3.0000    0.0000
 C136     C136     C136     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C136     C136     C224     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C136     C136     C224     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
