 C235     O236     N238     C135         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N238     C223         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N238     C224         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N238     C246         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N238     C292         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N238     C293         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N238     C295         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N239     C135         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N239     C223         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N239     C224         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N239     C246         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N239     C293         IT_JIKL      21.0000  180.0000    2.0000
 C235     O236     N239     C295         IT_JIKL      21.0000  180.0000    2.0000
 C267     O269     C136     O268         IT_JIKL      21.0000  180.0000    2.0000
 C267     O269     O268     C136         IT_JIKL      21.0000  180.0000    2.0000
 C271     O272     C274     O272         IT_JIKL      21.0000  180.0000    2.0000
 C271     O272     C283     O272         IT_JIKL      21.0000  180.0000    2.0000
 C271     O272     C284     O272         IT_JIKL      21.0000  180.0000    2.0000
 C271     O272     C285     O272         IT_JIKL      21.0000  180.0000    2.0000
 C271     O272     O272     C274         IT_JIKL      21.0000  180.0000    2.0000
 C271     O272     O272     C283         IT_JIKL      21.0000  180.0000    2.0000
 C271     O272     O272     C284         IT_JIKL      21.0000  180.0000    2.0000
 C271     O272     O272     C285         IT_JIKL      21.0000  180.0000    2.0000
 C267     O268     C136     O269         IT_JIKL      21.0000  180.0000    2.0000
